TVP23A	0.14141376
MTSS1	0.14135103
CGB5	0.14131318
SMIM15	0.14128488
AACS	0.14128435
C19ORF54	0.1412169
SNRNP200	0.14117917
COL4A6	0.14111018
DIAPH1	0.14108875
CHD4	0.14105049
DEFA4	0.14105025
PAGE4	0.14103763
FAR1	0.14091459
HBBP1	0.14086308
ADGRF1	0.140848
NEDD9	0.14081946
OGG1	0.14066574
ZNF302	0.14066303
FBN3	0.14060718
FABP9	0.1405016
MCEE	0.14032736
TRAF3IP2	0.14030065
URGCP	0.1402745
IL27RA	0.14021683
PLA2G4D	0.14014809
TRIM59	0.14000365
FBXL19	0.13999851
ESPNP	0.13993847
POU6F1	0.13993615
PDE2A	0.13990322
GOLGA1	0.13968067
ZNF467	0.13956282
SEC63	0.13947812
LBX2	0.13939413
NPR1	0.13909476
CNOT3	0.13898818
MET	0.13897449
ENSA	0.13886939
EIF4B	0.138838
IFNE	0.13876963
RPL34-AS1	0.13874315
FAM136A	0.13861914
LOC728743	0.1385961
TTBK1	0.13855475
MAP7D1	0.13850448
PCOLCE	0.13847664
VAMP2	0.13839486
C10ORF91	0.13820216
C9ORF72	0.13806394
PIGN	0.13801798
ITGAD	0.13801259
ISYNA1	0.13790491
FBP1	0.13779806
DPP4	0.13779037
PRTN3	0.1377488
C17ORF89	0.13773012
HNRNPC	0.13764422
SGMS2	0.13759589
RTN3	0.13755426
CCDC23	0.1374914
PNMT	0.13733992
MAMSTR	0.13733374
ANKRD11	0.13718142
BDH1	0.13715889
C8ORF37	0.13714892
FBXL20	0.1371476
MSRA	0.13709448
C22ORF42	0.13699675
TCTEX1D4	0.13697815
KIAA0040	0.13687491
OR4D2	0.13680132
DRAXIN	0.13676572
SHROOM2	0.13653927
FIBP	0.13645533
UST	0.13645425
PRSS58	0.13644387
TRIM16L	0.13636972
FAM173A	0.13636972
LCNL1	0.13634437
PTRHD1	0.13627891
SH3KBP1	0.13606289
HOXC11	0.13604456
ATXN7L1	0.13598529
CASP4	0.13589762
IL5RA	0.1358462
ARSD	0.13576142
LOC100129034	0.13568349
B4GALT5	0.13562724
CTSK	0.13558926
METTL15	0.13558182
H3F3A	0.1355795
RPS3	0.13556574
USP30	0.13553469
AQP8	0.13548352
TNFRSF25	0.1354666
ARHGEF10	0.13532698
SNORD28	0.13523863
PTPMT1	0.13519524
IL21	0.13507873
C9ORF172	0.13498639
SIM2	0.134919
MGRN1	0.13489795
CMA1	0.13475361
TCERG1	0.13473201
COX4I1	0.13471082
RXFP1	0.13470273
DUSP16	0.13458575
ACKR2	0.13446568
TMEM147	0.13436188
SCARA5	0.13406004
ZNF827	0.133995
GTPBP6	0.13399068
TGFB1I1	0.13394311
SNX18	0.13389151
PSG1	0.13386191
ESM1	0.13380134
HTR2B	0.13379216
PSMB2	0.13376957
NLRP2	0.13375273
LPPR3	0.13373563
PRAMEF9	0.1336944
ZNF276	0.1336778
LDLR	0.1336413
MN1	0.13358755
CLEC11A	0.13354887
DAPK3	0.13351849
TOX3	0.13347366
BCL11A	0.13338524
PRSS41	0.13336043
MICB	0.13333471
LINC00473	0.13333039
MAGI3	0.13331427
AKAP8	0.13325784
HEMK1	0.13324
ZNF483	0.13320857
KCNQ1DN	0.13310249
FAM193A	0.13299243
MEIS2	0.1327946
CT45A2	0.13273373
EPB41L4B	0.1324823
TMEM229B	0.13234402
ICAM2	0.13230366
WDR41	0.13219167
TNFSF13	0.13215469
PRSS42	0.13212878
GNPTAB	0.13207504
TK1	0.13200682
LRRC52	0.13192827
TTTY16	0.1318868
KIF1A	0.13175723
HIST1H2BE	0.13171074
ATF3	0.13159747
IQCF2	0.13159403
PARVA	0.13150549
TXK	0.13147666
UNC13C	0.1314301
PTGIS	0.13117918
GANC	0.13116474
KRTAP6-1	0.13085845
KLK13	0.13079832
TMEM82	0.13070911
MAD2L2	0.13068679
REG1A	0.13053654
SCARNA22	0.13050613
HYOU1	0.1304851
PPTC7	0.1304478
TIGD5	0.13023697
MND1	0.1302326
IL36A	0.13021435
TRIM24	0.13021117
GBAP1	0.13011342
MYBL1	0.13006683
MXRA8	0.12998185
FGFR2	0.12995292
CCNA2	0.12994301
OSR2	0.12989816
CCNT2	0.12986626
DCUN1D2	0.1298468
INE2	0.12965575
APOC1P1	0.12952863
YY2	0.12945206
TBC1D22A	0.12938088
CLEC12A	0.12927262
SCYL1	0.12912206
ZNF735	0.12904584
HAUS1	0.12895413
LINC01144	0.12882632
CPB1	0.12876922
THAP2	0.12874736
STK26	0.12866285
TMEM236	0.12862986
DKFZP434K028	0.12849814
CYGB	0.12844725
RPL23A	0.12840095
TAF13	0.12836675
FAXC	0.12830366
CYP17A1	0.12829754
RTFDC1	0.12823537
SPIRE2	0.12822229
SNORD116-16	0.12815945
LOC400736	0.12813187
BUD13	0.12801987
PRDM9	0.12796688
PCDHB17P	0.12794939
TBXAS1	0.12790886
SOS2	0.12788025
ESPNL	0.1278605
F7	0.1276927
H1FNT	0.12768243
PPP4R4	0.12763095
RASGRP4	0.12762168
ACVR2A	0.12759806
RBMY2EP	0.12753515
PELI3	0.12752153
ZNF641	0.12750556
NANOS1	0.12744157
NOC3L	0.12741566
RNF13	0.12731938
ECD	0.12726973
OR3A4P	0.12719077
LCE5A	0.12717223
TMEM160	0.1271226
PEAR1	0.1270752
SNX22	0.12706473
ST6GALNAC5	0.12689634
IL19	0.12680505
RNASE7	0.12670669
C9ORF142	0.1266431
CDCA5	0.126618
GSTM4	0.1265964
RNF165	0.12657614
UGT3A1	0.12653795
L3MBTL1	0.12645645
CCDC183	0.12616554
OMA1	0.126137
MIR1-1HG	0.12609653
CRHR1	0.12607166
BCAP31	0.12604493
B4GALT2	0.12603803
C17ORF49	0.1260049
MRPL28	0.1259971
PPP2R4	0.12598324
GBP1P1	0.12594712
IMP4	0.12587412
AP3S2	0.12585238
LINC00482	0.12581737
LVRN	0.12581345
DCAF8	0.12576598
LINC00620	0.1256583
GAGE12F	0.1255589
HIST1H4G	0.12551656
AHCTF1	0.12550595
CHCHD6	0.12546965
TTTY6	0.12544957
RGCC	0.12530635
MTO1	0.12524241
SNORD116-18	0.1251921
LOC155060	0.12517677
METTL12	0.12516417
CFHR1	0.12511048
MGAM	0.12509294
BACH2	0.1249484
FAM134A	0.12484374
SLC9B2	0.124802604
ZSCAN9	0.124590755
TSC2	0.12424424
MGME1	0.124238536
ZIC1	0.12403283
AHSP	0.124021485
RUFY4	0.123980835
TIMD4	0.1239715
DUSP21	0.12395418
MRPL34	0.12395367
KLHL20	0.12385586
LIX1L	0.123850465
TEKT3	0.123745486
OR2L8	0.12362997
PROM1	0.123613164
CT62	0.1235508
METTL7A	0.12354657
TSSK2	0.12352569
NR0B2	0.12352517
LHX5	0.12347697
POGK	0.12345411
CLIC2	0.12344773
PSKH1	0.12343809
PKP2	0.12340322
NCOA4	0.12339539
IP6K2	0.12337957
KCNK15	0.12337724
SDCCAG8	0.12333734
NUDT12	0.12327801
MFSD2B	0.1232777
C2ORF15	0.12308554
SLAIN1	0.12297635
PNO1	0.122862965
C3ORF52	0.122816786
TCEB3B	0.12273285
WASF1	0.122726195
CD47	0.122711234
CACNA1S	0.122706234
OR52A1	0.122681804
SMIM6	0.122677274
ASPRV1	0.12254474
FOXS1	0.122513235
SCRG1	0.122443095
WSB2	0.122382626
MRM1	0.12238021
SLC25A13	0.12237812
INTS2	0.12223288
SNORD115-22	0.12214554
RB1	0.12196958
ARMC12	0.121941864
LINC01101	0.121917844
CDC14B	0.121907055
DRG2	0.12184699
BLOC1S6	0.121796936
RTN4IP1	0.12174145
NHLRC3	0.12169091
SORCS1	0.12168691
CPSF1	0.12151497
METTL20	0.121499605
YY1AP1	0.12149538
CLP1	0.12144028
SIPA1L1	0.121396184
TBX4	0.12135102
TMPRSS11BNL	0.121237256
LINC00598	0.12116559
SNORA7B	0.12116386
CLLU1	0.12101756
AK5	0.120963834
AADACL3	0.12095928
OR10W1	0.12095259
CKAP2L	0.12083664
IL17RA	0.12076468
WWP2	0.12074624
IHH	0.120735355
PRAMEF14	0.12067605
THPO	0.1205723
BCL2L1	0.12057163
FTCD	0.120538406
CLEC4M	0.12049489
SMAD4	0.12040108
CFAP69	0.12038308
KRTAP4-8	0.12037461
GANAB	0.12034377
TMEM120A	0.12034143
ACER3	0.120318934
H3F3C	0.12029072
BTLA	0.12026738
RPL27	0.120264195
TMEM130	0.12008014
PRICKLE2	0.120070785
HLA-C	0.119974725
CIB3	0.119931094
HIST1H4H	0.11985688
SMIM5	0.119767144
TRIM55	0.11972721
CCL7	0.11972052
ARPP21	0.1197117
ARL6IP1	0.11969686
HCG26	0.11964175
ZNF503	0.11955245
ZC3H15	0.119391695
CCL16	0.11932321
LOC100128076	0.11923767
GSTA1	0.11923577
SEC31A	0.1192306
PPME1	0.11922885
ZNF695	0.1190928
NDN	0.119033225
CCDC153	0.118951336
NEBL	0.1188636
OR10A2	0.118755884
CFAP45	0.11867766
LINC01559	0.118650384
LYPLA2	0.118515745
CCDC102A	0.11851063
ZAK	0.11850412
PTGER4P2-CDK2AP2P2	0.11849122
GSDMD	0.11848064
SYS1-DBNDD2	0.11834053
DEFB136	0.118336275
PMM2	0.11830348
CDK4	0.118218884
LAMP5	0.11814343
ZNF496	0.11812573
MFGE8	0.11812011
TAGAP	0.118066266
KPNA7	0.11798858
ZNF311	0.1179431
CIITA	0.11794113
SAP30L	0.11783137
CARHSP1	0.117812246
CMTM7	0.11772336
ARHGEF38	0.11759154
SELP	0.11758026
SNORD115-9	0.11752331
PAIP2	0.11749707
NFXL1	0.11748387
ANXA7	0.1174752
PDIA6	0.1173916
SNORD115-25	0.11733703
CFAP44	0.11730495
KLHL31	0.11727041
ZNF362	0.11721453
LOC285074	0.11711911
PADI6	0.11704524
OR5D18	0.11700197
NNT	0.116977826
C22ORF39	0.11694654
NABP2	0.116936296
PDGFRB	0.11691103
NBPF11	0.11688367
PROX2	0.11685398
B4GALNT2	0.1168043
EDA2R	0.11670074
THAP10	0.1166339
BANF2	0.11655484
ACYP1	0.116453454
OR5AR1	0.11644471
TM2D3	0.11643414
EXD1	0.11633193
SHE	0.11631613
C18ORF42	0.11630885
SLC35E2	0.1162615
MBD3L1	0.11625969
PDK1	0.116258286
SCNN1A	0.11615179
SLC5A9	0.11609755
NRK	0.116095506
RBM44	0.11608921
XKR3	0.11605932
PLRG1	0.11601377
C3ORF38	0.11600963
GSTA3	0.11596394
LPCAT1	0.11585573
NEUROG1	0.115854494
PNMA1	0.11582439
TMEM176B	0.11582166
TUSC3	0.11579848
ACSL4	0.11575401
MPP4	0.1156591
CNKSR2	0.115650505
ALOX12P2	0.11559614
OR14C36	0.11557756
ATP6V1G3	0.115573555
SNORD50A	0.11555607
FNDC9	0.11538786
TMEM19	0.11534414
FAM111A	0.11527055
IFI16	0.11523393
DEFB126	0.11522781
MOV10	0.115226656
VAMP8	0.11514559
EBF3	0.11513264
LGI3	0.11512665
CLEC1B	0.115117386
LILRA1	0.11511679
SUV39H1	0.11507171
ATCAY	0.11504496
ARHGEF19	0.11498413
TSC22D4	0.114948265
MS4A13	0.11491226
OR5J2	0.114858955
ANGPT4	0.11482887
CAPNS1	0.11479543
TEX36	0.114780694
PRR34-AS1	0.11472677
DYRK3	0.11463637
GPRC5C	0.11463332
RNF144A	0.11459463
CHGA	0.114538975
PDE7B	0.11450593
PBX1	0.114499524
TNFRSF1B	0.114491366
GUSBP11	0.114484824
CCDC121	0.11447734
CPM	0.114446886
MS4A10	0.114372484
GFAP	0.11436474
PARP3	0.11434619
CCHCR1	0.114250675
EPAS1	0.11418598
MOGAT2	0.11416585
MYNN	0.11402522
PTRH1	0.11402029
ABCA5	0.11400885
COTL1	0.1139719
GPR50	0.11394192
MIXL1	0.11393168
RSL24D1	0.113901585
NUDC	0.11385592
CROCCP2	0.11380693
POLE4	0.113804355
PAPOLA	0.11371265
DPPA3	0.11369579
DNAH7	0.11367498
CHD7	0.113619484
XPNPEP1	0.1136148
CHRM3	0.11359182
CELA3A	0.11357483
TMTC3	0.11356154
REEP3	0.113401905
FOCAD	0.11336914
CAT	0.11332292
GCLM	0.113294795
PRRC1	0.11323159
LNP1	0.11322626
CENPBD1P1	0.11316168
SUPT20H	0.11315857
MOB3B	0.11313955
PATE2	0.11313687
KCNRG	0.11305486
MIER3	0.11304384
GZMB	0.11300182
CD40LG	0.112916484
TCEAL2	0.11285021
KCNT1	0.11281407
KRTAP20-2	0.11280391
KBTBD3	0.11275788
AK7	0.11274571
LINC00029	0.11274539
BCS1L	0.112697214
TROAP	0.112660274
POTED	0.11253217
CSNK2A1	0.112530045
SLC6A4	0.112508565
MYPOP	0.1124515
OR13H1	0.112450294
KLRF1	0.11234563
PPP4R1	0.112311624
ABHD17C	0.11227999
NUP205	0.11215827
N4BP2L2	0.112131044
ZNF674	0.11212478
TMEM11	0.11211153
HDHD2	0.11206867
PTGR2	0.11206202
OR5B2	0.11197259
SLC25A19	0.111952536
KLRG1	0.111952506
IL12RB2	0.11188257
B3GALT6	0.11175213
CD22	0.11175159
CYB5R3	0.11173245
RARA	0.111711495
SLC14A1	0.11168782
NR5A1	0.11168529
PFKFB2	0.11166702
SMAGP	0.111655444
SP8	0.11159527
PCSK6	0.111552104
CAMSAP1	0.11153424
DKFZP434L187	0.11152111
NOX3	0.11149558
SHANK2	0.111450516
ZIC5	0.1114161
ELP6	0.11136225
PPA1	0.11130486
CENPW	0.111250445
KIR2DL4	0.11112324
TAF9B	0.11111399
SETD9	0.11110571
C4ORF45	0.11106223
FZD10	0.11105979
LIPN	0.111033164
SAMD8	0.11102041
NOP16	0.11097539
CEP57	0.11093672
C10ORF35	0.11089327
DCST2	0.110844
ICAM1	0.110821225
TAOK3	0.11079772
DEFB131	0.11079052
PRPF38B	0.11077359
ERICH6B	0.110756464
SRCIN1	0.11073801
C16ORF62	0.11071098
NOXO1	0.110681474
ZCCHC9	0.11066182
COX5B	0.11051069
ZNF296	0.11042231
BPIFA3	0.11028111
CCL22	0.11023685
ITPRIPL2	0.110217735
SLC25A51	0.110195324
CLTC	0.11015387
ZNF560	0.11013464
SECISBP2	0.11011762
SPAG6	0.11011539
TRMT10C	0.110096715
C19ORF52	0.11004169
RANBP2	0.11002698
IL4R	0.10999504
ZBTB18	0.10996905
WDR61	0.109960034
SNORD52	0.109901726
RMRP	0.10989514
ST20	0.10987941
CD200R1L	0.10985826
TREML4	0.109849006
CASP5	0.10984818
MFSD6L	0.10977711
MYOC	0.10975784
ECSIT	0.10972064
LOC391343	0.1095988
CSTA	0.109531246
SERPINB9	0.10940566
NUGGC	0.109313756
LRRN4CL	0.109213404
F13B	0.10918649
LINC00957	0.10913773
C11ORF45	0.10912806
BRDT	0.10905277
NCCRP1	0.10902099
FANCL	0.108986914
OR8I2	0.10894049
C10ORF95	0.1089199
GLDC	0.10890611
MIOS	0.1088676
THBD	0.10886268
LRCH2	0.10885085
EP300	0.108754896
NUTM1	0.10873622
PIK3CD	0.108730674
SLC39A1	0.10870883
ZNF785	0.108655356
HHLA2	0.108624965
LOC642929	0.10859828
CLUL1	0.10854374
RASGEF1A	0.108535804
FLJ23867	0.1085031
SNORA68	0.108429864
TMEM126A	0.10831768
CHP2	0.10829508
CTSS	0.10829217
RHOT1	0.10827878
KRT81	0.10827643
CD163L1	0.10827194
TTC22	0.108270444
TSSC2	0.10825689
PTGER2	0.10819425
TBC1D25	0.108159006
BANP	0.10806887
AGGF1	0.108042456
FAM223B	0.10802001
SULT4A1	0.1079713
PTPRN	0.10796099
LINC00906	0.10792608
OR2W3	0.10789631
SLC34A2	0.1078954
ELK3	0.10784949
POSTN	0.10783753
TBC1D8B	0.10782215
FCMR	0.1077359
VSIG10	0.107654154
CDK3	0.10764497
OR51S1	0.10759763
OR5R1	0.107543364
CCDC130	0.10751219
BET1L	0.10744228
BCL2L13	0.107347526
TAS2R40	0.107313864
SNORD94	0.10730766
CCIN	0.10728881
ACTN1	0.10728222
ALDH3A1	0.10727742
ZC3H3	0.10724488
ACOT12	0.107230365
MED24	0.10718821
GSTCD	0.107108176
C11ORF40	0.10710429
ZCCHC14	0.10706504
SLC5A8	0.10701814
CCDC73	0.10701655
FOXF2	0.10700377
ZNF704	0.10696548
YTHDF1	0.10695995
RNF151	0.10694952
RPS19BP1	0.10690721
RAD17	0.10681123
LINC00239	0.10679205
SNORA11	0.10678989
MMP17	0.106779
NDUFV3	0.10677753
GOLGA6L1	0.10675614
CFAP74	0.10672951
ANKRD13B	0.10667469
CAMTA1	0.10665515
BAX	0.10663964
DPY30	0.10652684
NPDC1	0.106494986
GRIN3A	0.106493376
ANXA13	0.106329374
ARVCF	0.10631433
AURKA	0.10630463
SNRNP70	0.10627838
TMEM214	0.106187895
IL3	0.10617795
SERPIND1	0.10612056
MED15	0.10608585
PRAMEF1	0.10602355
SEPT7P2	0.106014825
SEZ6	0.10598183
SH2D4A	0.10590323
FAM120C	0.10585439
H2AFY2	0.10585268
PXDNL	0.10583696
ZWINT	0.10580163
FFAR1	0.10579963
ZNF227	0.105751544
MIB1	0.105745226
ZNF843	0.10573938
HAUS7	0.10572523
FNTA	0.10567817
SPPL2C	0.10564768
LARS2	0.105611436
ARSB	0.105572976
H2AFZ	0.10552854
RPL18	0.10548467
VPS37A	0.10547152
ADGRG5	0.10541765
RAB11FIP2	0.10540614
OR4C12	0.10539213
C12ORF43	0.105355576
PCDHGA3	0.10530239
EHD4	0.1052423
LOC284441	0.105234504
IRF9	0.105207846
DPP7	0.10518548
OR4F4	0.105117574
CCM2L	0.10506124
ZNHIT3	0.105028674
FAM8A1	0.10502682
PRKD1	0.105021924
C9ORF43	0.10499207
ADGRF2	0.10494802
CCDC24	0.10492895
REM1	0.10492388
OARD1	0.1048911
DVL1	0.10488753
TM9SF2	0.10484635
CD59	0.10478602
ALAS1	0.10478521
GREM1	0.10471782
RAD51AP2	0.10470978
TPM3	0.1046465
OR4D6	0.10464481
AKAP14	0.10460282
EVI2A	0.10453204
CNTFR-AS1	0.10450126
MAP3K2	0.10449936
CHRDL1	0.10449077
GPRC6A	0.10448391
SARNP	0.10447914
ASPM	0.10439753
NLGN4Y	0.104392745
ALX3	0.10437116
RNU12-2P	0.104298614
SAPCD2	0.10429334
OR9G4	0.10424797
CSNK2B	0.104210325
MRPL37	0.10419451
PPY	0.10418971
PPDPF	0.10418449
CACNA1E	0.1041837
LOC100132287	0.10418326
NOTUM	0.10418285
CACNG8	0.104173
KTN1	0.1041351
C1ORF105	0.10409921
POLDIP3	0.10408801
RSPRY1	0.10404594
RNF39	0.10402236
ACTC1	0.104010224
SNORD114-9	0.1039428
TMEM40	0.10393107
SLC39A7	0.10388893
RPL14	0.103828706
QRFP	0.10379402
IL10RA	0.10377415
RGSL1	0.10372179
PGGT1B	0.10372172
MAP3K10	0.10364771
OR6C4	0.10363865
GUCY2GP	0.10362798
DUSP23	0.1035996
METTL18	0.103431836
RELL2	0.10342676
SNORD116-3	0.103403725
AMH	0.10339951
RAB41	0.10332337
SCFD2	0.10331539
MYL7	0.10324462
GPAA1	0.10320411
LINC00158	0.10319174
SNX15	0.10316992
ATP2B2	0.10315112
HIP1	0.103126615
ZNF280B	0.10306834
USHBP1	0.10305218
IFITM5	0.10304868
VPS11	0.103043094
NRTN	0.10302584
SNORD114-4	0.102996714
BEGAIN	0.10298491
TMX1	0.10296961
TRIM77	0.102964714
SLC6A18	0.10294573
LIN28B	0.10290145
MCUR1	0.10288401
WDYHV1	0.1028529
SLC25A10	0.102840975
DGCR6L	0.10283773
VSTM1	0.102810234
PNPLA4	0.1027793
RRP1	0.10276695
PARP8	0.10276151
CFAP43	0.10273595
CYP2B6	0.10268092
IVNS1ABP	0.10266038
PLA2G16	0.102645025
CXCL2	0.102605
CEACAM19	0.10258387
LINC00294	0.10252967
ZMYM3	0.10248701
MCF2L	0.102479525
SNORA48	0.10246937
SETX	0.10236376
DHRS7	0.102352455
